coin,numHolders,link,sum
Balancer ezE... (ezETH-...),1,0xa8b309a75f0d64ed632d45a003c68a30e59a1d8b,0.0
Bit Gold (BG),1,0xC24F904b9427F7e1d12BF8dfaB8de9388ad74605,0.0
BURNT SHIB (burntS...),9,0x7e743f75c2555a7c29068186feed7525d0fe9195,0.0
ClayStack St... (csETH),2,0x5d74468b69073f809D4FaE90AfeC439e69Bf6263,0.0
EpiK Protoco... (AIEPK),57,0xac5b038058bcd0424c9c252c6487c25f032e5ddc,4547403.279999999
Mr F was her... (MRF),1,0x3d5d3DCD01469eF8C6bC9C45665835814635c725,0.7
Sanin Inu (SANI),5,0x4521c9ad6a3d4230803ab752ed238be11f8b342f,2498.9
AstroToken ($ASTRO),3,0x64b0e48fcf4616456ce3ca2bf328f6bf48279e7c,0.0
Calc (Calc),1,0x7f80b6f89f858b4cefcf19377ed34b8fbb169b2c,0.0
Comfy (COMFY),5,0x6eb818a4bf1f731226fe3d9f16942e68b4e8c50f,0.0
Fade (FADE),3,0xdb83becd16164b81b5eee04a10ae8537d1f327e5,0.0
FF6000 (FF6000),1,0x2eb3631e7e20802fabc730b2ccd0c44f7ab611f3,0.0
oicp (oicp),1,0x3e62b009a4c80db73dd90ab0b338a391dabeefb1,0.0
PEDOBEAR (PEDO),1,0x6b0149b3e881468b6ca415ee554d97502103a2a6,0.0
ERC-20 TOKEN*,74,0x3d201c408b9eaddc76e27ad45d986c4d9c13e0c6,0.0
# earn-link.... (Visit ...),8,0xEcd8eDb13Cd68707579D5EC891A24C03B8d5E831,0.0
# get-MATIC.... (Visit ...),9,0x119483Da0334238E60AB60Ea43402709326aD3fF,0.0
$ getMATIC.o... (Visit ...),9,0x4b64FF22617a9EdAf0e8D834dea127fBd4c51feC,0.0
Ares Protoco... (ARES),16,0x358AA737e033F34df7c54306960a38d09AaBd523,1.88
Tokenize Emb... (TKX),56,0x667102bd3413bfeaa3dffb48fa8288819e480a88,0.1
# LiquidETH.... (Visit ...),25,0xadE482B89AB03Db154791CBDF27Ea1486101F6d6,0.0
aaver.site (Invita...),24,0xeda14d64817714cb986b881e1a70f50587a813fa,0.0
Astromix Lab... (ASTROM...),15,0x74ff794b8967168a0667597da0e8ba8249d3e1b5,0.0
Atomic Labs (ATOMIC),15,0x1c2ed928851919715c267267c9c04a9efb52ff28,0.0
avarid.site ($ Plea...),17,0xe65cff5e6129387602fb6ebbd98d403a9e8bbd78,0.0
BerryXToken (BRX),17,0x3a4a0d5b8dfacd651ee28ed4ffebf91500345489,0.0
EONIX DAO (EONIX),15,0x7ba653ec2134f3007653c38affa4ae380ca25412,0.0
Kami Deji Ts... (KAMI T...),15,0x70a2059b4ff2261cc60c6e6a6edba7afcde96e22,0.0
Kami Tama (KAMITA...),15,0xb21bf7d18489a1a2bd4aa1230be785dc29cc2c5b,0.0
Kami Tamadog... (KAMI T...),15,0x4b4912a6ef248cbc2846d591f80be3a59ccbe4a0,0.0
Kymix Labs (KYMIX),17,0xab5db46ae6f7bf14f389763639e9129d9b78abdd,0.0
Magic Square (SQUARE),15,0x433cc0f69724c93d65653783524dd3a236c2ea36,0.0
Merit Circle (MERIT),17,0x81cfdda1f603d282ff255c920e878cfad8d13eca,0.0
Nosferatu In... (NOSFER...),15,0x3d23a842aa6308f44e010de4b4bfcf2edb8693ef,0.0
OASYS (OASYS),15,0xeb5daba0fde187ab78ae717d7a3f8bd53f21206a,0.0
OASYS (OASYS),15,0xc5c9944c038f65280711675cf7913dac37913818,0.0
Obsidian Lab... (OBSIDI...),15,0xa3ce40e81dbc7551524b9a6f270b9423b345620b,0.0
QUANTOM (QUANTO...),15,0x00ed7b5a7b280d1491166287223b431e835d2a39,0.0
Rishi Sunak ... (RISHIN...),15,0x5d5bd3b8e87684d81a66a58104ccf9e93194af07,0.0
SHIBARIUM (SHIBAR...),17,0x11304d437c3a2e3540db10d3e1f85217d85ad9d6,0.0
UNLEASHED DA... (UNLEAS...),15,0xade64d54af2bc1400f39f81067d7125cf6afeb35,0.0
Vampire Inu (NOSFER...),17,0x6dec3b6753ded749b01739a416a91ee4861b8280,0.0
XENTROPY (XENTRO...),17,0xd5e4591f9948ef0c26aec235a9ed58b163e0cf54,0.0
XPToken.io (XPT),15,0xf0814d0E47F2390a8082C4a1BD819FDDe50f9bFc,0.0
启动公链 (betbeb...),15,0xc30951ff31c04a47b26ce496b0510a3b2d709e92,0.0
Pawtocol Net... (UPI),5,0x70D2b7C19352bB76e4409858FF5746e500f2B67c,455.60999999999996
WOLVERINU (WOLVER...),11,0xca7b3ba66556c4da2e2a9afef9c64f909a59430a,2.0900000000000003
CryptoPawCoi... (CPRC),26,0x3ef3b555842cdAfF0f4f0B79C9DD65096D60Ba63,0.11999999999999998
KOK Coin (KOK),2,0x9b9647431632af44be02ddd22477ed94d14aacaa,1913.8899999999999
$oul (SOUL),2,0x9c4e2efce0ef12b9a9f18eb66590b861bb5e9774,0.0
Choppy (CHOPPY),5,0xf938346d7117534222b48d09325a6b8162b3a9e7,0.0
WINTER (WINTER),1,0x0bcb6483a75f987ed757f027820735f16d811a4f,0.0
ERC-20 TOKEN*,3,0xc8b9b029f85cca7d91545f6a3908697f02742a65,0.0
# miner-toke... (Claim ...),4,0x3f5af342152c27353c03a162855cadfc2fb367d4,0.0
404Tools (404T),1,0x4de118e618f38bc83591b8fcbd16b8a8a70d19b0,0.0
Amdahl Proto... (AMDP),1,0x4511b959ca50a417331499c486b2ad74e7f43802,0.0
Chad (CHAD),1,0x7d7ef607a2b7ab675194d85eb03b276a93f6b71d,0.0
CTRL (CTRL),2,0x556bB0B27E855e6f2cEBb47174495B9BBEB97fF1,0.0
Dat Boi (DATBOI),1,0x7ca4abddda71c61c172b670997130a1e4da32079,0.0
Ethscan AI (ESAI),1,0xa965446177de2bd68e38e472ad143cfdf4efcbad,0.0
Jobfy (JBFY),1,0xe8a68c9439b470fb047a6b70f45d8c57e8610ac6,0.0
Joy 喜悦 (JOY),1,0x6268c5fb59fdf652f94294c6328ae4384a76a14e,0.0
Make Ethereu... (MECA),7,0x4e899bc4eb3142e485450f4b24994c977ddfcbce,0.0
MELANIA TRUM... (MELANI...),1,0x829b6d840d87cef1e165e1d2563cb89b1b10bfea,0.0
MergeSurgeSc... (ROADMA...),1,0x1b7f2d7f20c887158d3364ab197eb46167e05067,0.0
MINER (MINER),3,0xe77ec1bf3a5c95bfe3be7bdbacfe3ac1c7e454cd,0.0
MINER (MINER),2,0x23CbB9F0de3258DE03baaD2BCeA4FCCC55233af0,0.0
Penguin (PUDGY),1,0x4B4c8ABe2dC873F04068075908F4719554b2cb2C,0.0
Print Mining (PRINT),1,0x64a5b80089c0fb4858a8c2ca9c2988a484539fd8,0.0
Simba Trump (SIMBA),1,0x9a31a748aA02df9F8E8C4e2385C5AF937D39b381,0.0
Teenage Muta... (TMNT),4,0x6f6382f241e3c6ee0e9bee2390d91a73adc0afff,0.0
The Blox Pro... (BLOX),4,0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,0.0
UwU404 (UWU),1,0xBcB02fD634bF310d7987867f82e5cf17D61d1df8,0.0
ZooWars (ZOO),1,0xd73c10d395aed361c6264f5f5b573bc6f68b2dc0,0.0
Tiger King (TKING),2,0xc626d951eff8e421448074bd2ad7805c6d585793,580.12
Lorde Edge (EDGELO...),7,0xcf58b4e4863c0d085bd1c65b3f2932e261547fab,214.98
FX1 Sports (FX1),3,0x610c584f1275f0f7c982af0ac7883ff4dba661bd,0.0
JEFF IN SPAC... (JEFFSP),1,0x53fd7facd2b951c048d67eb6557c106933990677,0.0
Matrix Samur... (MXS),2,0x632fd938b98d740faee69112ed41257be3f83c7c,0.0
Lyra Token (LYRA),4,0x01ba67aac7f75f647d94220cc98fb30fcc5105bf,2545.6400000000003
FlokiFork (FORK),4,0x7D225c4cc612E61d26523B099b0718d03152eDEf,1250.3600000000001
Boo Token (BOO),4,0x32E7c8A6E920A3cf224B678112aC78fDC0FB09D1,0.0
DizzyHavoc (DZHV),5,0x3419875b4d3bca7f3fdda2db7a476a79fd31b4fe,0.0
DYOR (DYOR),5,0x8484e645a054586a6d6af60c0ee911d7b5180e64,0.0
Vince McMaho... (VINCE),1,0xDccf3968b667e515C9FC952aA6Bf834eb9d8476c,0.0
Compounding ... (cLOOKS),4,0x000000000077ee1fcfe351df1ff22736e995806b,0.0
! mtpool.pro (Reward...),4,0x6afda6c5274a05911c37b5bae77b42481cdd07e2,0.0
# usd-coin.n... (Visit ...),18,0xA6855581dE8624C59B26562eCBfb17ac516f2593,0.0
$ kUSDC.pro (Visit ...),2,0xac5ceab2eda779f48e9c16baedf0dc44992c88aa,0.0
$ uniETH.fi (Visit ...),14,0xcb6ba52f93e85b1089e2592c35696c1e7111cf85,0.0
azuki-elemen... (Visit ...),3,0xd11c297A3dAE435Ba5DDAab96F2Ed912815Db10f,0.0
basedAI (basedA...),6,0x44971abf0251958492fee97da3e5c5ada88b9185,0.0
Bend debt be... (bendDe...),1,0x87dde3a3f4b629e389ce5894c9a1f34a7eec5648,0.0
Bread (BREAD),1,0xf5ae40b79dc3b7bdc340daeee62707db2c1c5e20,0.0
Dogecoin (DOGE),1,0x4206931337dc273a630d328da6441786bfad668f,0.0
Earnblur.sit... (Offici...),42,0xe39d097329106bd7d73fb7f9f9930a9dc2e0a736,0.0
Luna Communi... (Luna C...),1,0x91a072b6a2a6ee2b666fb7c123a80087cf9a979c,0.0
NanopassDAO.... (Nanopa...),2,0x7E9B74f0Ebdfcb06b704a7c92e62Cf2A146D7DEF,0.0
PremintDAO.i... (Premin...),9,0x9988537B0BFe572689A71770877302a8511c0926,0.0
RugBank Toke... (✺RUG),18,0xd2d8d78087d0e43bc4804b6f946674b2ee406b80,0.0
TACO (TACO),1,0x8E177255a3d5D91c459D8A9759758e46F6d3Ba5e,0.0
TACO (TACO),1,0xAeDE4F9E2e7B75cD5e673AE936f1d3B022450a1b,0.0
veSOS (veSOS),7,0xEDd27C961CE6f79afC16Fd287d934eE31a90D7D1,0.0
ERC-20 TOKEN*,11,0xbA3454d0D9407467D4964a2DD808E9100D7Ae0C3,0.0
ERC-20 TOKEN*,1,0xB61082b8bBD51801e00D598aEa0243D3BCe996bf,0.0
ERC-20 TOKEN*,12,0x5ED7CA349efC40550EeCef4B288158Fb2B9f12dE,0.0
ERC-20 TOKEN*,7,0x514007f8f765c52b26b95d4230e2d24eeefcfdde,0.0
ERC-20 TOKEN*,9,0xc5023255ad7e0e49d207fad2bb628312cea51153,0.0
ERC-20 TOKEN*,24,0x979e082e39a537fc4b958013efb662c567829e79,0.0
Synth sUSD (sUSD),5,0x57ab1ec28d129707052df4df418d58a2d46d5f51,834.14
Ebakus (EBK),8,0xbddab785b306bcd9fb056da189615cc8ece1d823,0.06999999999999999
IOT Chain (ITC),2,0x5e6b6d9abad9093fdc861ea1600eba1b355cd940,0.0
OCoin (OCN),5,0x4092678e4e78230f46a1534c0fbc8fa39780892b,0.19
Flit Token (FLT),2,0xB351dA6ffEbd5DddD1dA037929FCf334d6B4A8D5,0.0
Scatter.cx (STT),8,0xaC9Bb427953aC7FDDC562ADcA86CF42D988047Fd,0.0
Jury.Online (JOT),10,0xdb455c71c1bc2de4e80ca451184041ef32054001,0.0
Qtum (QTUM),1,0x9a642d6b3368ddc662CA244bAdf32cDA716005BC,0.0
Welcome Coin (WEL),1,0x697b2658eb4085445625d6aeece29bd117c58c62,0.0
# ethapy.net (Visit ...),17,0x4E654E3A532a386329bde5f01D0AC7995Ab94c07,0.0
# usdrewards... (Visit ...),13,0xfC4F941410074b4Dc2F68d4A35B197b67c8bE509,0.0
BitClave-Con... (CAT),4,0x68e14bb5a45b9681327e16e528084b9d962c1a39,0.0
cUSD Currenc... (cUSD),11,0x5C406D99E04B8494dc253FCc52943Ef82bcA7D75,0.0
dappcatalog (DAP),1,0x75efc1111f98f2d5dcec9851c8abc77cd5e6ced8,0.0
Ethereum Clo... (ETY),1,0x5acd07353106306a6530ac4d49233271ec372963,0.0
HYPE Token (HYPE),5,0x2630997aab62fa1030a8b975e1aa2dc573b18a13,0.0
Kingcuan (CUAN),1,0xedf44412b47a76e452fd133794e45d9485e4cd4b,0.0
LatiumX (LATX),1,0x2f85e502a988af76f7ee6d83b7db8d6c0a823bf9,0.0
MUXE Token (MUXE),2,0x515669d308f887fd83a471c7764f5d084886d34d,0.0
osETH.org (osETH....),11,0x40b1b07274a70351b16405a1caaa1ebc62c141f7,0.0
PCBC (PCBC),1,0x80d607b3ede3b3ebd55fcf1369882d0b668b9be2,0.0
Shares (SHARE),1,0xbd7983fe82dbfe4874379f7bcf64db71366fd338,0.0
Superblue (SPB),1,0xba7a6156ff985a119b5a0b35b20abef5300a55e9,0.0
Synthetix Ne... (SNX),3,0xc011a72400e58ecd99ee497cf89e3775d4bd732f,0.0
XCELTOKEN (XCEL),5,0xf6276830c265a779a2225b9d2fcbab790cbeb92b,0.0
XRP CLASSIC (XRPC),2,0xd4ca5c2aff1eefb0bea9e9eab16f88db2990c183,0.0
Zloadr (ZDR),1,0x71f1bc89f38b241f3ebf0d5a013fa2850c63a1d4,0.0
ATMChain (ATM),2,0x9B11EFcAAA1890f6eE52C6bB7CF8153aC5d74139,0.0
Super Wallet... (SW),1,0xAE66d00496Aaa25418f829140BB259163c06986E,0.0
WisePlat Tok... (WISE),1,0xe769d988ceda1559aee07963e59e62bd730dbba6,0.0
ERC-20 TOKEN*,2,0x245151454c790eb870498e9e5b590145fac1463f,0.0
ERC-20 TOKEN*,3,0xf55f8aa8f3d777f1ab3a4ae9e269c8d7b73078de,0.0
ERC-20 TOKEN*,4,0xf0df09387693690b1e00d71eabf5e98e7955cff4,0.0
ERC-20 TOKEN*,2,0x950c7173ca7c2a5ff8497cfaac9ff952ee264c79,0.0
! peapodsfin... (Visit ...),5,0x19DE955a3B2298D802c52e6987BbDd7274c192dD,0.0
DUMMY (DUMMY),3,0x445bd590a01fe6709d4f13a8f579c1e4846921db,0.0
GORK (GORK),2,0x125842FDDa143cc1217063847D5d079130515954,0.0
Lava (LAVA),3,0xf3ea5034ba2733aa8e6038be643bd0bb7a5d13d5,0.0
X-Coin (X),2,0x13190f3479066dc6ab5b516e2229ce88cdbb0fdb,0.0
XXX (XXX),2,0xcb532a7f313cb6e0d92c81f52197cb4adc5424b4,0.0
GEC (GEC),4,0x3001f57F8308b189EB412a64322Aad5eF9951290,5742.25
Instadapp (INST),4,0x6f40d4a6237c257fff2db00fa0510deeecd303eb,1076.53
k21.kanon.ar... (K21),2,0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,958.37
PolkaFoundry (PKF),2,0x8b39b70e39aa811b69365398e0aace9bee238aeb,330.28000000000003
DeltaHub Com... (DHC),1,0x152687Bc4A7FCC89049cF119F9ac3e5aCF2eE7ef,225.58
Blocksport T... (BSPT),3,0xa350da05405cc204e551c4eed19c3039646528d5,365508.75
1MILNFT (1MIL),1,0xa4ef4b0b23c1fc81d3f9ecf93510e64f58a4a016,122.65
veCRV-DAO yV... (yveCRV...),1,0xc5bddf9843308380375a611c18b50fb9341f502a,120.68
RAMP DEFI (RAMP),8,0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f,356.89
Curve.fi DAI... (3Crv),7,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490,269.4
Base Protoco... (BASE),3,0x07150e919b4de5fd6a63de1f9384828396f25fdc,55.849999999999994
DeHive.finan... (DHV),2,0x62dc4817588d53a056cbbd18231d91ffccd34b2a,57.3
BUMP (BUMP),1,0x785c34312dfa6b74f6f1829f79ade39042222168,36.89
GDT (GDT),1,0xc67b12049c2d0cf6e476bc64c7f82fc6c63cffc5,27.23
Collateral (COLL),1,0x957891c11616d3e0b0a76a76fb42724c382e0ef3,26.97
Plasma (PPAY),1,0x054D64b73d3D8A21Af3D764eFd76bCaA774f3Bb2,23.44
Koi Token (KOI),1,0xe84d9e32dc8ce819b8d6c83e50edafd46c6354db,16.71
Cryptonovae (YAE),1,0x4ee438be38f8682abb089f2bfea48851c5e71eaf,14.06
Rio Fuel Tok... (RFuel),7,0xaf9f549774ecedbd0966c52f250acc548d3f36e5,2478.6400000000003
ExNetwork Co... (EXNT),1,0xD6c67B93a7b248dF608a653d82a100556144c5DA,7.8
DragonBite (BITE),2,0x4eed0fa8de12d5a86517f214c2f11586ba2ed88d,11.0
Shadows Netw... (DOWS),2,0x661ab0ed68000491d98c796146bcf28c20d7c559,8.58
UnoRe (UNO),3,0x474021845c4643113458ea4414bdb7fb74a01a77,1652.02
AnRKey X ($ANRX),6,0xcae72a7a0fd9046cf6b165ca54c9e3a3872109e0,87.06
CRYPTOPUNT T... (PUN),1,0x31903e333809897ee57af57567f4377a1a78756c,1.07
Goldmint MNT... (MNTP),7,0x83cee9e086a77e492ee0bb93c2b0437ad6fdeccc,96.95
DigiCol Toke... (DGCL),2,0x63B8b7d4A3EFD0735c4BFFBD95B332a55e4eB851,0.61
Alpha (A),11,0xffc63b9146967a1ba33066fb057ee3722221acf0,0.43999999999999995
A2DAO Token (ATD),1,0x8052327f1baf94a9dc8b26b9100f211ee3774f54,0.0
DLP Duck Tok... (DUCK),1,0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,0.0
Corra (CORA),1,0x6a7260e44789aef24fdaf72d80ecdc253aaa079e,0.0
Impermax (IMX),1,0x7b35ce522cb72e4077baeb96cb923a5529764a00,0.0
PlusCoin (PLC),1,0x0835ecd15ddf08d4786304d71b4672dc5c40f011,0.0
Soma Communi... (SCT),1,0x63b992e6246d88f07fc35a056d2c365e6d441a3d,0.0
# port3netwo... (Claim ...),3,0xd5efcca71a658fe5ab612dde833e57eced0efffe,0.0
$ stUSD.onli... (Reward...),3,0xe9b417a7a9bc8c84ef15725e09c8c2677798d611,0.0
404Aliens (404A),1,0xD0d19F52Ad8705E60Ff31dF75a7ACa8F1399a69e,0.0
404Aliens Pa... (APT404),1,0x37df5ac017befab28b81f701f04a6c98d401eea3,0.0
404Loot (404LOO...),3,0x47ea24666bc2fc1a0dd90207f669392a680cfafa,0.0
5ire Token (5IRE),1,0x3bd7d4F524D09F4e331577247A048D56e4b67a7F,0.0
Adrenaline T... (ADR),1,0x35FbC59B87229d3beDDBfb1D3c1d7A97Ee0C4ffF,0.0
Aegis Ai (AEGIS),5,0x55A8f6c6b3Aa58ad6D1f26f6AFeDEd78F32E19f4,0.0
AMPnet APX T... (AAPX),4,0xbfd815347d024f449886c171f78fa5b8e6790811,0.0
Azbit (AZ),4,0xeccab39acb2caf9adba72c1cb92fdc106b993e0b,0.0
Beast Token (BEAST),1,0xE72834590D7A339EAD78E7fBd1d3c7F76F6eb430,0.0
Bing Chillin... (冰淇淋),1,0x713d97e165e5b993b785fd8f84a8b33dafef7c33,0.0
bRing Token (BRNG),1,0x3ecb96039340630c8b82e5a7732bc88b2aeade82,0.0
ChartEx (CHART),2,0x1d37986f252d0e349522ea6c3b98cb935495e63e,0.0
Cloud Binary (CBY),2,0x109548dc14c0b8d7908a168202a4ab08bb449613,0.0
Cloudinary (CDY),2,0xcd152e2a8c19bbfc2c89c5d9b19e53ab17a29b2a,0.0
Colizeum (ZEUM),1,0x436da116249044e8b4464f0cf21dd93311d88190,0.0
Corra (CORA),1,0x0077d27cb82ff12322987b225bfce0bb6e8931b4,0.0
dogwifyama (YAMA),2,0xa7606281f7808167b5FAf89F4D898685a8B87549,0.0
Eminence (EMN),1,0xed04f80823653a15ad1ed4ec86bd547102002ec1,0.0
Flashpad Tok... (FLASH),1,0x1650978997E5898Db8EEffDB7c530bB223b71C79,0.0
Frog Token (FROG),1,0x4d8b6ec5c8d902d113e25ae1dda84b36e16e0e80,0.0
FTC token (FTC),1,0x19fc30d247c7bd60f42e3794b56df540dd805d0e,0.0
FYOOZ (FYZ),1,0x0572737821af960ce041b89500b8e231cb6a517f,0.0
GIL (GP),1,0xD9194D9FFc638b4B406D899FE6fFF211E9Ab029d,0.0
Gnome Child (GNOME),1,0x036788bcB2b5195EDaA40713fe7246941A7eAf57,0.0
Hackerlabs D... (HLD),2,0xCA1308E38340C69E848061aA2C3880daeB958187,0.0
ETH... (ETH),3,0xC35205932180336c818e9F72CBBbf7D5e80e4cA8,0.0
Morpheus.Net... (MRPH),2,0x7b0c06043468469967dba22d1af33d77d44056c8,0.0
MUBI (MUBI),25,0x38e382f74dfb84608f3c1f10187f6bef5951de93,108145.53000000001
Blacksmith T... (BS),3,0x5eca7b975e34567d9460fa613013a7a6993ad185,5183.41
TURT (TURT),6,0x0800394f6e23dd539929c8b77a3d45c96f76aefc,8471.37
BSSB (BSSB),4,0xda31d0d1bc934fc34f7189e38a413ca0a5e8b44f,2392.84
BabyPEPE (BabyPE...),3,0x0A26ADE35ed1522a20F28706D33cb98A71F9b4d6,0.0
DOVA (DOVA),8,0x06a4385d11b64be7248db210eca0a04a558608a5,0.0
JayPeggers (JAY),4,0xDA7C0810cE6F8329786160bb3d1734cf6661CA6E,0.0
LBR (LBR),4,0xF1182229B71E79E504b1d2bF076C15a277311e05,0.0
Port3 Networ... (PORT3),3,0xb4357054c3da8d46ed642383f03139ac7f090343,0.0
Print The Pe... (PP),5,0x8442E0e292186854BB6875b2A0fc1308b9Ded793,0.0
ERC-20 TOKEN*,5,0x4E9fd332cb9Fa71076707C963179527823cB4aD9,0.0
ERC-20 TOKEN*,11,0x274b103eb0e1490f9d45cd9a5a630e1de1bf3196,0.0
Roar Token (ROAR),4,0xcbba83a4d3f35d294a26012ac54e9ab6627da018,0.0
Tokenfy (TKNFY),18,0xa6dd98031551c23bb4a2fbe2c4d524e8f737c6f7,0.0
# jasmy-coin... (Claim ...),13,0xecac9ca56783a65b63634f60e282e1c71ee82cc0,0.0
ResearchCoin (RSC),4,0xD101dCC414F310268c37eEb4cD376CcFA507F571,1673.73
Gekko (GEKKO),5,0xf017d3690346eb8234b85f74cee5e15821fee1f4,10234.25
Spider Man (Spider),2,0xe70e1d6a2e971ff6debc21dd2540064c25c9bc0d,0.0
Curve.Fi USD... (crvUSD),2,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,8205.57
Frax Ether (frxETH),2,0x5e8422345238f34275888049021821e8e08caa1f,1807.4199999999998
tBTC v2 (tBTC),1,0x18084fba666a33d37592fa2633fd49a74dd93a88,1001.95
Wrapped liqu... (wstETH),5,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,3903.93
Alchemix ETH (alETH),2,0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6,320.43
Gho Token (GHO),1,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,96.66
Synth sBTC (sBTC),1,0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,37.05
Stratos Toke... (STOS),9,0x08c32b0726c5684024ea6e141c50ade9690bbdcc,5450.98
Geyser (GYSR),3,0xbEa98c05eEAe2f3bC8c3565Db7551Eb738c8CCAb,125.67
Paint (PAINT),6,0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,59.27
Wrapped Bina... (wBETH),1,0xa2e3356610840701bdf5611a53974510ae27e2e1,0.0
! A-ZKF (www.zk...),11,0x8139a7e72b6bdd6d18ed9fb0c5f9c6bae7c8fbe2,0.0
! stratoslab... (Claim ...),9,0x3919bb451ab92d660683eece7f2826da2a03d3a5,0.0
# starknet-a... (Claim ...),3,0xe31f7ffe168cc122d05e262d7a398b53b151d603,0.0
# usdgift.ne... (Visit ...),12,0x570EC272F07c563860477DCAfB04a04FFd2979a1,0.0
# zuzaluinu.... (Claim ...),1,0xd5739016fc5532c8b80c3355a99967c46e2071ec,0.0
$ apool.tech (Claim ...),8,0x51ca7af0259c3796c328b301d2a728906d1bd1b8,0.0
$ BLEXfi.com (Reward...),3,0x92b48cf18a947c66557ce4ac829d6db012d11aa5,0.0
$ BLEXfi.xyz (Reward...),6,0xeefbf89dace2018e962b7245e08db156a3cc3862,0.0
$ LidoLR.com ($ Lido...),1,0x51b5ed2cf0c31e44146ee0872a546bd247c6e756,0.0
Bored KingKo... (BKKNT),1,0x5e42c1f0cd1f5c740fed8f60a7175a8bd4847962,0.0
ERC-20 TOKEN*,11,0xb22E4618c501cD3443A161df2EBbb1D32923Cc0F,0.0
Lossless Tok... (LSS),9,0x3b9be07d622accaed78f479bc0edabfd6397e320,1539.3
0x Leverage (0XL),5,0x03ee5026c07d85ff8ae791370dd0f4c1ae6c97fc,2473.07
Rari Governa... (RGT),5,0xD291E7a03283640FDc51b121aC401383A46cC623,150.29000000000002
TE-FOOD/Tust... (TONE),1,0x2Ab6Bb8408ca3199B8Fa6C92d5b455F820Af03c4,85.69
Cirus (CIRUS),5,0xa01199c61841fce3b3dafb83fefc1899715c8756,0.0
Jungle (JNGL),1,0x4C45bbEc2fF7810ef4a77ad7BD4757C446Fe4155,0.0
Rejuve Token (RJV),5,0x02c3296c6eb50249f290ae596f2be9454bffadab,0.0
Klee Kai (KLEE),22,0x382f0160c24f5c515a19f155bac14d479433a407,0.0
Bad Santa (BadSan...),1,0xBD5aE37d5a4b9210D75A7145Cbfd78a34CCDAD95,0.0
Cujo Inu (CUJO),3,0x612c393DaCe91284DAfc23e623aAB084Fa0fFA64,0.0
RED (RED),1,0x15975eea393d76db611c6ab56ff72fa5ec4758e9,0.0
# getSHIB.io (Visit ...),22,0x736BbF6E6180972F0a262d3C2186F73aDacb80f9,0.0
Alien Milady... (FUMO2....),4,0x0215ab6914bfec0e5d6e4de38ebb1f6faef14df0,0.0
Baby Yoda (YODA),1,0x5b65a0ff66f40ad0404f7749edfbce830da8ae37,0.0
BabyPepe (BPEPE),1,0xb9ea2d57568e29c8927d79ae2cee2657e16c49d3,0.0
BarbieCrashB... (SOLANA),6,0x3d806324b6df5af3c1a81acba14a8a62fe6d643f,0.0
Biaocoin (BIAO),6,0x00282fd551d03dc033256c4bf119532e8c735d8a,0.0
BITBOY (BITBOY),1,0x6e566EEFd6159F6a2590113B06840354FE6dB3c3,0.0
Escape The M... (NEO),3,0x0019de37a461ae508cffd23767af9c8fe96d6377,0.0
FED (FED),1,0x68e042ebed2331230ead3bd82be1bd3dba2e25e5,0.0
FORCE (FORCE),1,0x750a575284fad07fbf2fcc45eb26d1111afee165,0.0
Gecko Coin (GECKO),1,0xa363d5d855a9798263ca4c889ce09c0f6910656f,0.0
GREG ($GREG),3,0xe8d2cc9194565e42b24561e0546316cd2d128190,0.0
Greg (GREG),1,0xdc996be3da6bfde35a812d83fa1cdfc9375639cb,0.0
Hopium (HOPE),1,0x208cf5b95b132a408698f07741427b8ec66b0a09,0.0
Kek Token (KEK),1,0x79195af3587b242f23044a29ae2ca54a3223bfc2,0.0
Mc Donalds (MCDONA...),1,0x03938f2345739bb678faee0677f3655bb7eb2f65,0.0
MiladyRemili... (NFT),6,0xe89efe25f387a45a2e5486df1e555ceb44888938,0.0
Monke (MONKE),3,0x18cc2ba8995c6307e355726244adb023cf00522f,0.0
nd4.eth (nd4),2,0x4f849C55180DDf8185c5Cc495ed58C3Aea9c9A28,0.0
Pelosi (PELO),1,0x3bcddd52ee9f21323a2a1dd162b2175e471a02e0,0.0
Pepe Wizard (WZRD),1,0x73ae4ba01e38ba5da762e3e65eeb9b03a732dcd9,0.0
PROGE (PROGE),3,0xEEf16fCd0b656c5BD7558F326122F64DBDA6911B,0.0
PSYDEX.org (PSYOP),11,0x916147245a5d5e14d20f439680f1220acfdeeb85,0.0
psyoplp.com (PsyopL...),5,0xf90c87b1bcb5200203548f9c905f67102fc9f028,0.0
PSYOPToken.n... (PSYOPT...),9,0x306e7ef193cbd24d3a990072ec89ea444596ed57,0.0
SamBankmanFr... (SCAM),1,0x42b92ca6a5b2b31827d8dc1dca4a5d97ecdc3916,0.0
